1207062493 19824
1207254948 19991
1207338000 20078
1207338137 20076
1207772892 20175
1207784941 20076
1207858920 20279
1207930726 20278
1208273537 20285
1208288528 20434
1208358861 20487
1208529102 20595
1208529917 20636
1208534181 20647
1208887591 20834
1208887616 21693
1208889052 21693
1209046705 21693
1209048872 21698
1209062775 21719
1209063470 21726
1209156921 21737
1209415462 21897
1209415511 21901
1209493758 21902
1209651767 21903
1209740721 21904
1209755111 21907
1209755288 22037
1209759122 22068
1209995126 22085
1210611717 22087
1210614684 22089
1210700938 22133
1212071529 22134
1213064593 22139
1213106958 22151
1216827373 22152
1216829533 22195
1216916010 22220
1216916012 22226
1216921924 22226
1217423702 22233
1217423802 22235
1217423841 22235
1217438968 22236
1217451777 22241
1217879191 22241
1217879196 22242
1218039421 22242
1219277482 22258
1219277483 22158
1219348174 22158
1220645758 22176
1222187350 22439
1222439213 22468
1223567726 22422
1223567730 22422
1223574023 22422
1225303667 22501
1225303780 22501
1225305461 22472
1225379499 22504
1225471682 22526
1227022448 22919
1227022806 22816
1227025595 22868
1227035624 22919
1227192768 23795
1228220316 23808
1228220348 23796
1228229903 23851
1228231236 23851
1228497691 23995
1228773631 23892
1228773674 24024
1229548207 24486
1231358231 25891
1231358232 25884
1231359135 25891
1231529973 25893
1231531588 25893
1231678715 25896
1231782426 25920
1231782994 25920
1232125501 25915
1232154499 25915
1232562169 26119
1232564376 25967
1232564424 25915
1236618044 26138
1239820214 26200
1242228455 26206
1243629330 27864
1244044787 27835
1244044820 26276
1244044943 26347
1244045081 26352
1244045581 26352
1244726851 27829
1244739375 27829
1244825750 27822
1247332357 45824
1253563437 28214
1258054449 28439
1260565927 28997
1263406883 30517
1264352405 30175
1267388987 28979
1268318332 29179
1268338102 30235
1268340696 30238
1268341630 30240
1268343170 30410
1268666660 30556
1268929952 31010
1270560617 31039
1278580679 32838
1279012684 32840
1284001022 31216
1284001123 31226
1284001512 31227
1284002365 31238
1284003982 31241
1284010907 31255
1284010969 31254
1284011252 31254
1284011354 31255
1284011426 31255
1284011509 31257
1284012177 31257
1284012369 31257
1284012628 31266
1284039708 31270
1284039762 31270
1286221270 31291
1286288088 31363
1286373218 31366
1289838732 31915
1289956072 32883
1290052196 31655
1290179127 32893
1291571204 31908
1291571256 31692
1291571265 31671
1291919223 31563
1291919468 31626
1291930589 31482
1292384013 37006
1292446699 31366
1292446823 31378
1292446965 31379
1292446980 34962
1292875579 31558
1295786376 32895
1295786563 32929
1295796667 31503
1297064076 31484
1297079704 31483
1299510321 32809
1300103869 32908
1302174124 32814
1303417447 32874
1303804960 32831
1303804961 32863
1303804962 32863
1303804963 32864
1303804964 32865
1304604972 32866
1306983267 32872
1307175557 32872
1307175558 32878
1307175559 32879
1307175560 32881
1307175561 32889
1307175562 32891
1307175563 32907
1307175564 32907
1307911959 32865
1308003851 32906
1308167725 34960
1308620759 34961
1309113678 32907
1309288295 32907
1309370075 32902
1309437278 32865
1309560276 32903
1309560278 32901
1309645599 32933
1309645600 32936
1309721660 32935
1310120711 37035
1310233823 34764
1310438917 34858
1310974016 34764
1310992641 32963
1310992642 33019
1310992643 33036
1310992644 34702
1310992645 34764
1311887877 32907
1313045140 34858
1314530604 34858
1314765351 34858
1318108159 34961
1318419373 45326
1320084303 37024
1320247329 37003
1320248550 37296
1320337069 37294
1320519521 37432
1321889237 37435
1322179438 56684
1322496750 48210
1322757201 37435
1322848335 56684
1323712825 37460
1324025208 40027
1326122335 40018
1326122336 40022
1328017222 68554
1328454841 37926
1328454849 38676
1328472550 38702
1328476308 38760
1328522759 38763
1328522778 38765
1328536423 38768
1328536445 38805
1328609604 39193
1328621798 39274
1328754553 39373
1328754596 39395
1328755100 39395
1328757986 39395
1328797759 39401
1328801885 39461
1328806413 39489
1328870959 39938
1328898530 39581
1329682306 39934
1329853041 39802
1329856400 39807
1329857770 39837
1329877254 39886
1329983469 40029
1329983525 40029
1329983578 40000
1330925639 39901
1332793028 39890
1332950727 39905
1332958852 40003
1333372201 39901
1333372202 39901
1333999333 39908
1334155370 39909
1334950043 39908
1334950044 39906
1334950045 39925
1334950046 39925
1335378152 39932
1335830048 40005
1336740917 40005
1337187088 47745
1338055075 40010
1338917194 40017
1339221130 47696
1340210539 40206
1340210603 40213
1340210644 40324
1340666011 40198
1341502542 40176
1341514731 40176
1341583870 40196
1342520290 44158
1342521016 44158
1342521673 44158
1343146662 42997
1343232084 40313
1343242927 43121
1343250505 42997
1343392675 44149
1343987331 44165
1343987335 44214
1343987336 44389
1343987337 44416
1344335874 44157
1344416088 44521
1344416094 44851
1344530909 43143
1344566776 44161
1344575536 44162
1344586442 44163
1344924246 44502
1345019393 44506
1345127120 47488
1345462818 43097
1345529787 44163
1346391644 45282
1346484715 44522
1346488235 44523
1346489130 44541
1346781566 45268
1347030136 45256
1347424219 44152
1347951109 44823
1347959677 44850
1348046511 45098
1348139062 45163
1348176388 45307
1348210448 45258
1348210815 45246
1348538535 45244
1348538536 45246
1348765460 45203
1348766700 45219
1348767181 45213
1348801359 45238
1349122287 45215
1349397331 45282
1349945028 45307
1350372555 45308
1350482038 45311
1350830073 45311
1351178877 45316
1351533197 45287
1351533198 45300
1351533199 45306
1352879181 45314
1352954870 45320
1352954871 45323
1352954872 45326
1353018243 45327
1353392806 45327
1354270119 45327
1355744123 47882
1355744127 47888
1355744129 47888
1357597475 47957
1357716667 45325
1357727564 45325
1359155548 47515
1359492100 45337
1359534763 47881
1359534767 47853
1359586223 47564
1359586225 47568
1359586226 47598
1359658673 47858
1359733462 45335
1359749827 47496
1359749904 47495
1359750064 47496
1359912867 45830
1359993477 47734
1359998783 47490
1360101862 47515
1360172544 47704
1360173118 47733
1360283817 47515
1360283818 47521
1360283821 47537
1360283822 47549
1360687184 47537
1360687350 47568
1360691075 47964
1360697090 47531
1360828384 47722
1360866590 47725
1360866603 47827
1361181917 47832
1361516364 47963
1361832875 47851
1361832876 47848
1361832877 47867
1361832878 47868
1361832879 47868
1361832880 47865
1361832881 47872
1361832882 47876
1361832883 47875
1361832884 47875
1361832885 47876
1361832886 47880
1361832887 47884
1361832888 47887
1361832889 47888
1361915422 47888
1361932314 47962
1361963001 47959
1361963058 47962
1362132601 47963
1362132602 47959
1362361048 47959
1362436542 47989
1362436791 47961
1362436792 47964
1362436793 47968
1362436795 47969
1362436796 47969
1362436797 47969
1362436798 47976
1362436799 47976
1362436800 47979
1362436801 47982
1362436803 47994
1362437137 48011
1362437380 48011
1362587571 48025
1362756345 48021
1363036637 48031
1363043578 48034
1363043579 48124
1363043580 48105
1363061860 48147
1363097259 48032
1363103051 48151
1363109888 48189
1363109889 48193
1363109890 48200
1363109891 48203
1363109892 48208
1363109894 48285
1363109896 48363
1363189047 48164
1363227161 48161
1363231039 48162
1363356177 48165
1363363845 48365
1363375936 49748
1363381988 48366
1363591778 48366
1363619223 48391
1363632645 48380
1363637024 48461
1363671204 48392
1363700593 48601
1363713125 47697
1363850237 48898
1363854817 48935
1363881760 49028
1363963927 52200
1364221302 49028
1364392452 51185
1364417741 48898
1364480769 51330
1364480866 51332
1364493063 51518
1365083870 51174
1365141299 48993
1365141302 49004
1365162246 51608
1365273004 49462
1365387620 48993
1365527310 51185
1365527311 51186
1365527312 51186
1365527313 51210
1365527314 51213
1365527315 51234
1365527317 51234
1365527318 51236
1365527319 51236
1365527320 51249
1365527321 51249
1365527322 51249
1365527323 51246
1365527324 51246
1365527325 51300
1365527496 49731
1365527990 49730
1365588511 51238
1365613856 56645
1365694770 51291
1365695058 51292
1366007889 49004
1366088295 49003
1366101652 51510
1366104524 51509
1366131656 51530
1366132418 51548
1366432630 51608
1366582957 51796
1366606886 51613
1366607801 51650
1366625871 51650
1366709100 51666
1366709101 51672
1366712335 51823
1366750645 51823
1366944285 51796
1367010362 56878
1367010364 56880
1367010365 56879
1367010366 56589
1367010367 56607
1367010368 56609
1367010369 56607
1367010370 56603
1367500522 52829
1367511622 56605
1367553098 56655
1367612326 51797
1367614852 51802
1367867701 51803
1367867718 57685
1367877711 51803
1367929480 51804
1368027636 53239
1368107779 51810
1368108595 51851
1368372824 56645
1368458619 56647
1368557062 52828
1368626089 56739
1368640602 53239
1368656764 56697
1368716644 56852
1368797663 53618
1368896077 56854
1369832892 53614
1370262701 67494
1370286785 53607
1370286928 53711
1370379292 53715
1370440979 53723
1370571959 57324
1370893892 56855
1370893893 56856
1370893894 56894
1370992517 57445
1371234354 56894
1371505523 57012
1372057755 57012
1372220203 57007
1372224428 57014
1372259875 56949
1372259876 57059
1372259877 57003
1372259878 57008
1372259879 57021
1372264896 56886
1372314318 57007
1372593105 57012
1372857909 53709
1372857910 53716
1372857911 53674
1372857912 53666
1372857913 53721
1372857914 53743
1372857915 53845
1372857916 54500
1372857917 56041
1372857918 56091
1372857919 56262
1372857920 56531
1372867658 57011
1372872641 57013
1372872761 57010
1372875883 56886
1372931319 57034
1372952919 57041
1373031307 57041
1373036944 56885
1373040682 56910
1373041843 56910
1373046247 56917
1373098951 57037
1373289684 57040
1373370323 57038
1373387909 57038
1373387926 57039
1373387935 57039
1373387964 57043
1373401483 57001
1373445394 57044
1373477451 57043
1373576177 57669
1373812343 57140
1373866247 57356
1373866248 57356
1373866249 57356
1373866250 57369
1373866253 57416
1373866254 57425
1373888210 57358
1374077020 57428
1374215494 57435
1374547401 57450
1374547402 57673
1374773726 57687
1374773727 57673
1374773730 57674
1375122996 57676
1375182497 57033
1375182595 57445
1375280638 57695
1375335333 57686
1375491163 57694
1375493095 57665
1375625645 57163
1375739168 57665
1375739373 57665
1375814944 57636
1375837413 57177
1375877485 57469
1375959099 57177
1376079647 57174
1376454359 80689
1376454550 57187
1376454551 57223
1376454552 57253
1376454553 57283
1376454554 57317
1376454555 57348
1376454556 57371
1376454557 57404
1376502261 80683
1376504514 80687
1376505561 85286
1376522191 57416
1376522192 57381
1376522193 57381
1376522194 57378
1376522195 57390
1376522196 57390
1376522197 57390
1376522198 57393
1376522199 57394
1376522200 57394
1376522201 57394
1376522202 57394
1376522203 57392
1376522204 57394
1376522205 57402
1376616605 80688
1376663967 80683
1376745362 57418
1376747309 57423
1377852637 57501
1378135344 61848
1378207198 57448
1378295000 57507
1378308138 57507
1378308139 57500
1378308140 57503
1378308142 57497
1378308143 57497
1378308144 57497
1378308145 57495
1378308146 57495
1378308147 57495
1378308148 57495
1378308149 57495
1378308150 57495
1378308151 57497
1378308152 57497
1378308153 57497
1378308154 57497
1378308156 57501
1378308157 57503
1378348734 57505
1378348735 57515
1378348736 57520
1378348737 57526
1378360290 57538
1378364014 57543
1378364108 57560
1378364239 57660
1378368043 57538
1378706892 57660
1378759255 57663
1378759314 57774
1378759315 57848
1378759316 57994
1378759317 58093
1378759318 61077
1378764384 58093
1378764398 58099
1378780109 58108
1379429640 58108
1379429641 58141
1379431280 58188
1379431281 58182
1379431282 59989
1379431493 60162
1379492853 60162
1379492854 60163
1379492855 60164
1379517993 60560
1379521170 60639
1379670926 60596
1379683652 60596
1379691161 60890
1379695327 60893
1379695938 61267
1379699491 60893
1379701331 60895
1379752458 60597
1379960231 60974
1379963897 61039
1380284681 60908
1380296700 60965
1380303005 60962
1380572122 60961
1380621562 60885
1380632098 61191
1380632313 61192
1380632419 61275
1380641507 61278
1380716907 61279
1380919359 61344
1381127771 61344
1381130497 61785
1381130498 61825
1381130499 61853
1381130500 61866
1381130501 61880
1381130502 62151
1381130503 62176
1381130504 62466
1381130507 62615
1381182174 62621
1381182176 62621
1381182177 62629
1381182178 62638
1381182179 62588
1381182180 62589
1381182181 62591
1381182182 62591
1381182183 62591
1381182184 62585
1381182185 62586
1381203698 62782
1381203700 62770
1381249442 62614
1381492373 62770
1381492374 62770
1381508506 62589
1381592872 62599
1381934215 62708
1381991129 63023
1382363888 62709
1382421201 62708
1382421202 62755
1382451021 62755
1382458961 62394
1382545083 62756
1382547609 62784
1382559843 62825
1382625776 61247
1382693445 61261
1382695304 61221
1382724100 61260
1382984923 62789
1383549461 61281
1383734952 62790
1383779740 62792
1383779741 62793
1383779742 62793
1383779743 62793
1383779744 62795
1383779745 62797
1383779746 62798
1383779748 62798
1383779749 62802
1383779750 62802
1383779751 62799
1383779752 62806
1383779753 62812
1383779754 62818
1383779755 62821
1383792823 61267
1383936712 62838
1384186944 62838
1384263702 61276
1384263703 63394
1384263704 63402
1384263705 63403
1384305729 63481
1384330779 61267
1384334746 61271
1384365312 79059
1384435845 62842
1384436443 62856
1384438193 62863
1384513869 62863
1384514735 63534
1384802288 62942
1385127710 62942
1385412537 62942
1385563436 61279
1385568504 61281
1385572498 61285
1385572954 61285
1385616769 61294
1385616770 61297
1385616771 61668
1385616772 61743
1385743045 61735
1385964713 61742
1385964714 61748
1385964715 61757
1385966545 61757
1386149076 61757
1386352849 61759
1386674191 61759
1386695830 61848
1386754066 61848
1386778672 61855
1386833656 62268
1386834378 61855
1386834420 62286
1386844867 62266
1386871886 62357
1387197237 62266
1387197238 62266
1387208830 62359
1387338765 62368
1387339675 62394
1387360593 62380
1387426136 62400
1388123789 62377
1389125975 62264
1389264758 62778
1389271332 62372
1389307634 62380
1389365402 62411
1389618895 62419
1389698227 63540
1389735843 62419
1389967243 62420
1390207461 62423
1390318364 63578
1391346080 63617
1391605071 63578
1391696958 63579
1391756839 63591
1391786460 63591
1391799230 63595
1392017308 63592
1392035797 63592
1392123612 63594
1392183877 63595
1392261395 63589
1392261396 63588
1392261397 63586
1392319141 72872
1392319161 73064
1392319184 63582
1392319190 73519
1392319212 73661
1392403247 63600
1392632389 63608
1392859850 63600
1392859851 63559
1392859852 63562
1392864543 63580
1392864545 63580
1392907470 63583
1392962825 63642
1393242217 63573
1393242218 63587
1393242219 63594
1393242914 63573
1393254491 63583
1393314149 63583
1393328936 63573
1393328937 63599
1393352739 63597
1393402988 63599
1393514321 63617
1393514749 63617
1393608426 63617
1393978343 63629
1394077006 73655
1394077007 63612
1394077008 63629
1394085236 63642
1394085237 63640
1394085238 63647
1394085239 63668
1394085240 63684
1394494788 63629
1394533748 63687
1394533749 63684
1394686890 63695
1394686891 63696
1394767691 63710
1394840985 63711
1394883975 63711
1394886157 63711
1395057541 63718
1395144162 63733
1395144163 63736
1395144166 63736
1395144167 63736
1395209402 73656
1395308615 63724
1395363983 64717
1395408968 63684
1395651887 64694
1395758827 64707
1395862470 64710
1395933577 63740
1396010397 63738
1396346470 66924
1396427352 64053
1396427353 64225
1396427354 64388
1396427355 64465
1396427356 64540
1396427357 64638
1396427358 64683
1396427359 64743
1396427360 64812
1396427361 64872
1396427362 64930
1396427363 64989
1396427364 65100
1396427365 65176
1396427368 65224
1396427369 65274
1396427370 65319
1396427371 65389
1396427372 65438
1396427373 65491
1396427374 65538
1396427375 65577
1396427376 65628
1396427377 65761
1396427378 64493
1396622200 64726
1396827235 63738
1396948562 64707
1396964259 63724
1396964282 63724
1396975042 63724
1396977943 63737
1397102136 63737
1397184232 64545
1397184233 64563
1397215370 64737
1397545489 64635
1397545490 64705
1397545491 64720
1397553744 64709
1397591247 64716
1397666024 64729
1397669690 67540
1397843191 63737
1397862835 64717
1397862854 64710
1397905923 73656
1397934341 64707
1397999873 64706
1398073088 64704
1398082411 64705
1398082412 64727
1398173427 64709
1398271672 73596
1398272422 73565
1398309556 67800
1398309557 67767
1398310768 64738
1398336670 67851
1398345676 73575
1398357088 68361
1398357147 73589
1398357470 73575
1398358632 73587
1398422643 64739
1398439480 73588
1398447551 73599
1398467131 64739
1398505264 64739
1398674249 64685
1398674250 64688
1398701088 68397
1398701596 73580
1398704105 73582
1398785542 73600
1398787021 67474
1399301640 64832
1399309669 67194
1399464554 67867
1399477080 67330
1399493235 64950
1399493236 65269
1399493237 66426
1399518238 66557
1399858782 64691
1400032984 64824
1400089147 64916
1400090807 73606
1400117349 64808
1400174080 64838
1400203417 64808
1400228456 73635
1400478042 64918
1400512136 64739
1400512704 64690
1400513883 64691
1400514575 64691
1400515466 64657
1400659437 64839
1400692827 67028
1400852669 64832
1400872496 64950
1401269124 67877
1401274177 66434
1401274178 66433
1401276039 68336
1401276041 66433
1401276160 66552
1401310899 64657
1401357596 68339
1401357597 68351
1401357702 67832
1401357703 67832
1401357704 67192
1401411419 64657
1401416344 64848
1401467234 66612
1401467359 64848
1401498310 64835
1401517486 78701
1401775765 64832
1401776408 66611
1401794959 72294
1401795465 64848
1401914591 66715
1401933772 67043
1401956019 72100
1402524895 66919
1402539899 67038
1402539900 67038
1402539901 66714
1402557151 66944
1402557152 66993
1402589313 67087
1402613853 67087
1402628157 67081
1402694330 66922
1402695275 68397
1402703036 66923
1403069302 67085
1403104658 66922
1403110279 67093
1403141224 67090
1403141225 67095
1403141226 67096
1403141227 67097
1403141228 67102
1403141229 67113
1403142360 67115
1403142363 67119
1403262547 67311
1403579772 67135
1403579805 67145
1403595021 67309
1403690657 67291
1403751181 67309
1403751182 67308
1403751183 67311
1403751184 67309
1403751186 67310
1403790144 73694
1403815113 67291
1404100451 67342
1404100452 67346
1404300172 68361
1404300311 67313
1404333281 67435
1404380196 67440
1404380198 67641
1404458957 67266
1404698092 67474
1404698093 67540
1404698211 67435
1404743753 67446
1404852117 67458
1405304863 67458
1405411329 67458
1405411330 67459
1405412780 67439
1405483186 67466
1405544557 67441
1405564836 67444
1405564837 67441
1405564838 67439
1405593961 67465
1406094454 67463
1406094455 67502
1406121226 67441
1406148973 67884
1406172112 73637
1406172114 73639
1406172448 73637
1406194215 67406
1406295717 67450
1406393395 67410
1406598909 67423
1406600297 67406
1406705192 67425
1406705525 67441
1406777022 67422
1406777023 67418
1406777024 67425
1406809010 67422
1406861061 67445
1406861880 67446
1407378957 67458
1407378958 67458
1407725359 67458
1407725375 67459
1407748336 67459
1407874973 67474
1407964697 67545
1408351099 68339
1408573333 67884
1408573400 67874
1408573467 67758
1408589812 74544
1408589813 67463
1408592136 67545
1408656244 67474
1408678969 67543
1408715158 67474
1408716098 67474
1408943347 67474
1409061036 67474
1409163363 67535
1409192753 67537
1409192754 67538
1409402889 67499
1409402890 67515
1409423220 68521
1409536053 67494
1409659040 67515
1409797668 67538
1409800163 67534
1409800164 67533
1410228540 67533
1410571281 67905
1410571282 67889
1410787080 67533
1411030872 67908
1411091399 67533
1411261279 67533
1411374568 78830
1411487398 68352
1411487487 68357
1411490363 74299
1411536699 67593
1411675630 67621
1411675848 67633
1411736569 67634
1412008786 67637
1412067130 67641
1412088056 67956
1412110565 67641
1412174091 67987
1412179679 67641
1412205729 67915
1412270138 67994
1412277140 71357
1412347121 71384
1412347529 71479
1412347815 71500
1412348066 71545
1412348376 67995
1412577081 68050
1412590606 68322
1412590669 68057
1412634436 71544
1412640511 79373
1412690944 68076
1412761349 68077
1412946976 71949
1412962222 68559
1412974242 76419
1412974626 68676
1412974627 70541
1412974628 70588
1412974629 70933
1412974630 71542
1412974631 70944
1412974632 70951
1412974633 71161
1412974634 71167
1412974635 71170
1412974636 71271
1413175333 72303
1413333911 71552
1413333974 71551
1413334014 71551
1413334238 71930
1413414858 71556
1413414859 71942
1413414860 71556
1413414861 71949
1413419603 71552
1413563168 71928
1413564213 71928
1413566408 71928
1413880277 71948
1414083931 72313
1414637089 73713
1414637090 71944
1414637643 73907
1414644183 71931
1414650846 71946
1414690421 71946
1414691987 72084
1414692391 72091
1414693352 72096
1414693682 72096
1414728679 71974
1414728680 71983
1414777747 72272
1414778479 72143
1414778481 74306
1414778482 72144
1414778483 72148
1414778484 72148
1414778485 72149
1414778486 72176
1414778487 72252
1414778488 72272
1415055050 72007
1415063556 72300
1415121771 72007
1415122234 72007
1415197491 85380
1415326062 73927
1415379596 72100
1415571415 74489
1415571416 74544
1415687954 73928
1415705758 96671
1415771531 72282
1415841569 74003
1415842580 72293
1416330320 72294
1416415496 72300
1416814064 76719
1416908152 72303
1416937576 76061
1416941412 72303
1416969820 74544
1416969821 74555
1416970730 76129
1416970731 76255
1416970732 76255
1417053694 72303
1417053695 72309
1417064205 72309
1417112106 76257
1417112795 76263
1417113262 76263
1417354966 78697
1417580307 72310
1417580308 74773
1417580309 74894
1417580310 75361
1417696006 77017
1417700838 72310
1417709876 74543
1417716990 76005
1418113643 74904
1418113644 74919
1418113646 75465
1418113647 75483
1418113648 75524
1418113649 75709
1418113650 75749
1418113651 75851
1418113652 76004
1418134547 77021
1418135823 77005
1418137091 76997
1418139670 76999
1418140630 76998
1418209019 77010
1418211005 77020
1418221284 77026
1418381646 77036
1418381884 76272
1418395766 76272
1418395841 76263
1418479645 76423
1418479723 76429
1418613389 76419
1418722958 76277
1418835948 76277
1418836318 76319
1418836578 76387
1418847245 80717
1418847248 80726
1418847249 80732
1418873555 76494
1418888366 76435
1418910756 76414
1418912411 76347
1418912588 76413
1418915050 76419
1418967114 76421
1418969588 76430
1418969589 76433
1418969590 76428
1418969591 76412
1418969592 76412
1418973769 76418
1418997562 76429
1418999460 76397
1419001728 76398
1419001919 76399
1419002139 76402
1419002579 76404
1419004532 76421
1419004900 76423
1419216816 76494
1419298184 76440
1419363292 76435
1419405052 76447
1419470194 76437
1419470195 76443
1419471131 76544
1419471132 76544
1419471133 76559
1419471134 76678
1419471135 76686
1419904337 76444
1419947575 76445
1419948073 76445
1419948350 76446
1419948977 76446
1419950249 76448
1419956592 76448
1420182749 77214
1420182750 77385
1420182751 77603
1420182752 77701
1420182753 77730
1420215727 76448
1420217466 76448
1420244791 76448
1420245025 76449
1420245245 76450
1420245399 76451
1420245460 76452
1420245917 76453
1420246164 76453
1420247348 76453
1420247576 76455
1420247755 76455
1420247848 76455
1420247895 76455
1420247971 76455
1420248006 76454
1420248050 76454
1420248130 76454
1420248461 76454
1420249652 76454
1420251055 76454
1420251191 76450
1420251850 76450
1420252411 76451
1420439067 76474
1420444575 76474
1420467009 76478
1420536644 76495
1420566363 76453
1420566888 76459
1420622623 76495
1420684853 76496
1420787336 76493
1420791102 76509
1420827749 76494
1420838841 76493
1421121196 76505
1421218240 76496
1421237595 76495
1421255263 76701
1421255601 76703
1421256737 76703
1421545978 76794
1421649903 76711
1421651898 76819
1421652450 76711
1421670606 76712
1421671489 76712
1421689640 76708
1421690968 76708
1421858966 76741
1421859762 76825
1421860172 76828
1421862444 76849
1421862782 76852
1421977849 76791
1422251582 78702
1422260798 76807
1422328363 78697
1422371152 76796
1422371153 76807
1422374860 76807
1422376948 76807
1422411175 77906
1422465370 77042
1422466117 77044
1422466877 77048
1422468085 77064
1422468407 77064
1422887531 78941
1422887737 78941
1422888675 78970
1422889810 80814
1422889883 80814
1422895781 77882
1422897425 77882
1422970833 77906
1422971349 77909
1422971766 77910
1422972268 77910
1422974297 77921
1422976975 77934
1422977511 77938
1422978633 77944
1422979948 77949
1422984854 77948
1422986038 77948
1423069703 77949
1423069823 77949
1423071954 77949
1423074218 77950
1423144007 77952
1423144323 77951
1423145500 77951
1423147602 77955
1423152876 77955
1423563793 78550
1423577830 78374
1423615584 78533
1423619837 78536
1423676112 78533
1423744860 78536
1423834783 78540
1423835371 78540
1424517162 78540
1424678404 78549
1425025593 78844
1425025594 78860
1425025595 78860
1425025596 78900
1425025597 78909
1425025598 78931
1425025599 82785
1425051005 78549
1425057465 78689
1425062244 81064
1425267710 78736
1425898564 78704
1425899182 78704
1425900626 78737
1425902126 78737
1425993078 78737
1426077648 78737
1426525851 78740
1426599661 78751
1426813815 78752
1426813839 78752
1426813871 78802
1426813889 78807
1427126223 78816
1427131639 78817
1427132756 78941
1427134837 78973
1427135491 80612
1427136591 78975
1427148452 78817
1427222386 78941
1427244941 78941
1427305422 78941
1427493523 78939
1427874777 78939
1427941295 78949
1428044472 78949
1428044473 78945
1428044474 78948
1428044475 78953
1428044476 78951
1428044477 78959
1428045793 78968
1428422958 78970
1428424145 78975
1428424440 78974
1428426579 78974
1428445728 80975
1428504604 78961
1428507235 78961
1428507591 78961
1428509757 80987
1428928621 78962
1429016851 78961
1429025843 78962
1429287632 78982
1429288178 78982
1429293735 79122
1429443988 79287
1429507996 79059
1429595304 79254
1429673927 79134
1429719401 79122
1429800007 79287
1429800903 79283
1429802104 79276
1429802910 79278
1429803668 79278
1429807826 79281
1429807893 79294
1429889317 79281
1429891292 79278
1430318884 79280
1430319382 79280
1430323587 79432
1430323708 79437
1430323906 79437
1430324768 79445
1430757381 79457
1430792419 79462
1431331722 79374
1431331723 79383
1431331724 79412
1431331725 79424
1431331726 79427
1431331727 79460
1431331728 79528
1431331729 79549
1431331730 79592
1431352552 79373
1431508533 79689
1431508534 83668
1431508535 83806
1431508536 79743
1431528111 79620
1431528141 79689
1431666674 79742
1431671303 80109
1431671304 80155
1431671305 80213
1431671306 80227
1431671795 80228
1432045264 80114
1432127564 79742
1432212655 79779
1432213469 79743
